transaction_id,vehicle_id,customer_id,salesperson_id,dealership_id,sale_date,sale_price,trade_in_vehicle_id,financing_type,sale_status
62353,52466,12381,2019,1005,2024-07-13,28769.59,,lease,completed
62354,52470,14128,2011,1001,2026-07-02,17926.52,,finance ,completed
62355,53907,12874,2021,1006,2025-06-17,32418.02,,finance ,completed
62356,53267,10802,2026,1004,2026-03-09,24789.62,,finance ,completed
62357,52621,14019,2020,1002,2026-03-14,-448.7,,cash,completed
62358,50795,10232,2021,1006,2025-11-22,37158.4,,CASH,completed
62359,50390,10547,2004,1001,2026-07-05,32693.4,54017,cash,completed
62360,52580,13446,2012,1005,2026-02-24,46255.17,,lease,completed
62361,53003,11959,2010,1001,2025-10-26,13130.69,,FINANCE,completed
62362,53962,10010,2019,1004,2026-05-29,23699.31,,cash ,completed
62363,52394,12510,2027,1001,2026-04-05,25122.38,,CASH,completed
62364,52954,12895,2021,1006,2026-05-18,36587.3,,CASH,completed
62365,51145,10448,2026,1001,2025-12-12,25206.37,,finance,completed
62366,51284,14058,2022,1002,2025-07-08,29880.95,,LEASE,completed
62367,50256,12355,2005,1001,2025-03-05,56098.75,,lease ,completed
62368,51475,13430,2010,1001,2026-03-06,44905.09,53839,finance ,completed
62369,50750,11964,2010,1003,2025-05-22,46363.43,,cash ,completed
62370,52147,13259,2009,1003,2026-01-27,36522.88,,Cash,completed
62371,50141,10350,2020,1001,2026-05-16,51398.62,,finance,completed
62372,51133,11546,2022,1003,2025-09-18,43243.25,,CASH,completed
62373,50458,11225,2012,1006,2026-03-21,27687.86,,cash,completed
62374,50096,11843,2024,1004,2026-02-07,37642.56,,finance,completed
62375,53254,10600,2017,1006,2025-10-10,46406.75,,finance,completed
62376,51897,12896,2027,1001,2026-03-21,25513.27,,finance,completed
62377,53350,13056,2014,1001,2024-10-30,16054.43,51584,Cash,completed
62378,53154,12039,2003,1003,2026-04-20,48165.89,,cash ,completed
62379,52698,13142,2014,1005,2026-07-04,27932.11,,finance,completed
62380,53039,15082,2014,1003,2024-06-16,31376.95,,Lease,completed
62381,53474,14686,2019,1003,2024-09-10,24062.43,53938,CASH,completed
62382,51267,11698,2005,1002,2026-06-12,23745.53,52351,Cash,completed
62383,52011,14289,2026,1005,2025-10-03,39729.49,,cash ,completed
62384,52652,15181,2008,1004,2025-01-31,49754.33,,lease,completed
62385,52906,15032,2019,1001,2026-06-29,48138.84,,finance ,completed
62386,53898,13293,2013,1002,2026-06-17,13716.56,52788,Lease,completed
62387,50542,14203,2026,1004,2024-10-27,36712.21,,Finance,completed
62388,53902,10237,2009,1003,2026-05-06,42423.91,,Lease,completed
62389,50576,12230,2011,1001,2026-01-18,46474.17,,finance,completed
62390,51086,11886,2030,1003,2024-10-09,30661.17,,lease ,completed
62391,53697,13178,2028,1001,2026-05-25,33538.68,,FINANCE,completed
62392,50199,12193,2025,1003,2026-03-28,10598.72,,finance,completed
62393,777777777,15154,2030,1001,2026-06-04,26865.24,51780,finance,completed
62394,50756,12666,2008,1003,2026-03-27,46913.95,,cash,completed
62395,52920,13213,2017,1004,2026-06-08,53868.31,53005,finance ,completed
62396,53688,11248,2007,1006,2025-11-21,14306.41,,Finance,completed
62397,50660,11853,2011,1004,2026-04-28,14031.66,,finance,completed
62398,51130,11724,2007,1001,2025-07-25,38058.77,,cash ,completed
62399,53978,12483,2030,1004,2026-06-30,55075.3,,CASH,completed
62400,51803,11068,2019,1003,2025-09-20,17870.3,,CASH,completed
62401,52225,11459,2012,1002,2025-05-26,15486.54,,lease ,completed
62402,53549,11822,2028,1004,2023-10-06,12018.77,,FINANCE,completed
62403,50447,10995,2002,1002,2026-05-06,17194.05,50315,lease ,completed
62404,52997,12072,2010,1005,2025-08-02,43167.54,,Finance,completed
62405,53946,11699,2029,1006,2024-08-22,42840.86,,lease ,completed
62406,53529,15026,2011,1005,2026-06-20,23790.97,,LEASE,completed
62407,51761,11717,2029,1002,2026-05-27,46232.38,,finance,completed
62408,53226,14225,2025,1004,2026-06-14,49596.39,,Finance,completed
62409,50893,13809,2023,1002,2026-07-01,28795.47,,finance ,completed
62410,51470,14843,2021,1001,2026-04-25,51166.93,,lease ,completed
62411,53380,12246,2016,1004,2024-03-17,35048.75,,cash ,completed
62412,51247,10633,2017,1003,2026-05-29,8879.87,,lease,completed
62413,51368,14443,2017,1006,2026-04-16,15913.82,,Finance,completed
62414,51385,11675,2017,1001,2023-10-14,10180.89,,finance ,completed
62415,53138,13673,2015,1006,2026-04-23,37450.07,,CASH,completed
62416,51446,13328,2009,1001,2026-01-02,12097.93,,FINANCE,completed
62417,52676,10462,2017,1005,2025-11-20,29061.88,,finance ,completed
62418,51029,11161,2014,1003,2026-04-03,15548.63,,Cash,completed
62419,51698,14318,2009,1005,2026-03-08,46819.85,,Finance,completed
62420,50614,12275,2019,1004,2024-04-18,35318.89,,leasee,completed
62421,53906,13697,2023,1001,2025-12-02,17082.36,,cash,completed
62422,50491,13211,2026,1006,2026-03-22,42227.84,53838,leasee,completed
62423,50156,12508,2023,1002,2026-04-05,37591.97,,LEASE,completed
62424,51093,11396,2020,1006,2025-07-08,35779.67,,FINANCE,completed
62425,51171,11351,2012,1002,2025-08-25,33008.19,,leasee,completed
62426,52584,13029,2003,1003,2025-06-02,26046.16,,finance,completed
62427,50754,15171,2017,1005,2026-02-23,44552.81,,finance,completed
62428,50571,14948,2019,1002,2024-11-18,14223.83,53359,cash ,completed
62429,50514,14294,2026,1006,2025-01-05,17677.34,52689,finance,completed
62430,51819,11529,2018,1003,2026-06-28,25310.98,50661,cash,completed
62431,50136,12864,2025,1002,2025-05-06,46084.6,,Lease,completed
62432,52328,12238,2021,1002,2025-09-04,39197.15,53606,leasee,completed
62433,52545,12408,2005,1001,2024-06-30,44641.19,50650,cash,completed
62434,52495,11960,2025,1002,2026-07-02,31235.17,,cash,completed
62435,50071,13887,2006,1004,2026-03-17,31878.05,51610,cash,completed
62436,50921,10865,2012,1002,2025-09-08,15939.65,52081,finance ,completed
62437,54023,12287,2024,1003,2024-10-11,13878.35,,finance,completed
62438,50221,14956,2016,1006,2024-05-17,17602.92,51163,cash,completed
62439,53156,11489,2030,1003,2024-10-03,32661.61,,CASH,completed
62440,53385,10513,2018,1003,2024-10-09,28115.62,,cash ,completed
62441,53600,11243,2004,1002,2025-10-14,49125.0,50315,finance,completed
62442,51615,10867,2003,1002,2024-11-15,51585.09,,CASH,completed
62443,52227,14022,2012,1003,2026-02-26,31208.23,,finance,completed
62444,50304,11633,2029,1005,2026-04-05,46093.23,,lease ,completed
62445,54024,14210,2025,1001,2026-05-13,51741.89,,lease,completed
62446,53375,13649,2029,1003,2026-04-18,31269.35,,cash,completed
62447,51214,11177,2018,1004,2024-12-08,23955.86,50134,cash,completed
62448,53306,13693,2026,1003,2026-03-09,19317.19,,lease,completed
62449,52140,11838,2001,1004,2025-01-24,40387.07,,LEASE,completed
62450,50741,10371,2005,1004,2025-08-13,37230.99,,finance,completed
62451,51482,15127,2027,1001,2024-09-06,36457.93,,lease ,completed
62452,51308,10441,2016,1005,2025-08-05,11677.91,,finance ,completed
62453,51729,13019,2006,1005,2025-11-17,29677.61,,finance,completed
62454,50079,11627,2020,1001,2026-07-03,44532.37,,finance ,completed
62455,50453,14425,2018,1006,2025-12-23,46542.48,,lease ,completed
62456,51228,11976,2024,1004,2026-01-14,44760.77,52416,cash,completed
62457,50110,11921,2002,1002,2026-01-08,36331.66,,cash ,completed
62458,50792,14685,2014,1003,2025-12-04,43681.87,,cash ,completed
62459,50847,14170,2014,1005,2026-03-14,12875.1,52963,finance,completed
62460,51956,11368,2001,1004,2026-03-09,43696.99,,lease ,completed
62461,53253,10591,2007,1004,2025-04-05,14682.46,,LEASE,completed
62462,53717,11583,2006,1003,2025-07-18,35987.72,,cash,completed
62463,52446,11646,2023,1006,2026-04-08,46276.43,,Lease,completed
62464,53045,13234,2017,1004,2026-04-03,12632.21,,cash ,completed
62465,51256,11459,2028,1003,2025-11-30,48353.92,,FINANCE,completed
62466,51775,11154,2007,1002,2025-03-29,54169.12,,finance,completed
62467,52286,14586,2027,1006,2026-04-04,46917.42,,finance,completed
62468,53191,15117,2016,1006,2026-05-19,46826.76,,LEASE,completed
62469,52630,10384,2029,1005,2024-10-04,39600.06,,finance ,completed
62470,53167,12071,2019,1006,2025-06-03,40526.79,51714,cash,completed
62471,52207,13647,2026,1006,2026-06-07,42488.47,,Lease,completed
62472,51701,12695,2006,1004,2025-02-07,13448.25,,CASH,completed
62473,51960,14695,2027,1006,2026-06-10,29088.23,53472,lease,completed
62474,52542,10153,2017,1001,2024-11-19,18020.26,,finance ,completed
62475,52564,10148,2030,1006,2024-12-19,15386.01,51119,FINANCE,completed
62476,52279,12177,2002,1003,2026-06-19,32686.49,,LEASE,completed
62477,53317,14430,2014,1006,2026-05-31,49251.8,,LEASE,completed
62478,50801,14762,2020,1003,2026-06-13,35220.51,,Cash,completed
62479,53452,13545,2021,1001,2026-03-06,28840.86,,finance,completed
62480,53570,14788,2027,1005,2026-02-18,19832.49,51907,finance ,completed
62481,52887,11527,2022,1006,2026-05-04,26658.32,,lease ,completed
62482,53225,10255,2019,1005,2026-02-27,50737.31,,Lease,completed
62483,52579,11666,2023,1005,2026-03-12,32491.53,,Lease,completed
62484,50049,12633,2026,1003,2026-07-02,23282.61,,leasee,completed
62485,52071,11766,2018,1005,2026-03-27,52059.67,,finance,completed
62486,51904,14789,2025,1006,2026-06-29,15017.77,,finance,completed
62487,53995,12080,2023,1002,2026-02-04,15397.32,,cash,completed
62488,51918,13685,2005,1001,2025-08-22,22226.03,,finance ,completed
62489,50884,11336,2001,1004,2025-09-24,37900.61,,lease,completed
62490,51480,12085,2003,1002,2025-07-14,27439.34,,Finance,completed
62491,53173,10715,2008,1004,2026-06-10,25919.37,52022,cash,completed
62492,51168,13130,2009,1004,2025-12-12,41846.68,,finance ,completed
62493,50254,12366,2003,1005,2025-07-13,41310.09,,CASH,completed
62494,52823,10137,2028,1006,2025-02-17,33104.29,,finance ,completed
62495,52094,10328,2021,1003,2026-06-15,45894.24,,Finance,completed
62496,52590,15093,2004,1003,2024-04-22,40310.86,,finance,completed
62497,52226,14374,2005,1004,2024-07-03,31559.02,,CASH,completed
62498,53426,14086,2012,1006,2024-12-31,32402.21,,LEASE,completed
62499,51591,12511,2025,1003,2026-01-21,35873.07,,CASH,completed
62500,53248,13296,2005,1003,2026-05-19,9502.65,,cash,completed
62501,50388,12627,2025,1003,2024-10-12,19375.55,50576,lease,completed
62502,50310,11880,2026,1005,2025-11-09,46907.38,51692,lease ,completed
62503,50229,10113,2006,1001,2026-03-23,34400.96,,cash,completed
62504,52453,11450,2010,1006,2026-04-09,10057.09,,Lease,completed
62505,51314,15011,2005,1002,2025-03-21,59414.51,,CASH,completed
62506,52785,15046,2014,1002,2025-05-03,31622.84,,FINANCE,completed
62507,51131,999999999,2021,1003,2025-03-10,27613.98,,cash ,completed
62508,50908,14645,2012,1005,2026-07-05,39096.35,,Lease,completed
62509,52271,11298,2010,1006,2026-06-17,47762.52,,cash,completed
62510,50329,13182,2027,1002,2026-04-22,30531.84,,cash,completed
62511,53948,11259,2016,1001,2025-12-24,43308.53,,finance,completed
62512,51050,11867,2007,1003,2025-08-07,15615.95,51469,finance ,completed
62513,50895,12137,2004,1002,2026-06-23,26659.64,,finance,completed
62514,53657,13214,2012,1005,2026-02-05,47212.2,,LEASE,completed
62515,51840,15049,2005,1001,2025-03-29,40177.81,51567,Finance,completed
62516,52053,11475,2014,1004,2025-10-03,33851.54,,finance,completed
62517,52032,11839,2018,1004,2025-09-16,42332.07,50622,cash,completed
62518,52287,11476,2006,1002,2026-04-05,39411.05,,cash ,completed
62519,52305,14220,2025,1001,2025-11-12,37878.22,,cash,completed
62520,54021,12106,2007,1006,2026-01-01,43596.57,,cash ,completed
62521,50971,10266,2003,1004,2026-05-08,-344.14,,Finance,completed
62522,53322,14461,2021,1006,2025-10-15,44650.84,,finance,completed
62523,50807,11618,2019,1002,2024-06-13,45541.96,52789,Cash,completed
62524,51200,10341,2006,1006,2026-05-23,21704.59,51251,lease,completed
62525,50706,14487,2030,1006,2026-03-20,27368.04,,cash ,completed
62526,52249,10251,2002,1006,2026-05-01,22989.74,,CASH,completed
62527,50872,12755,2023,1005,2026-04-02,32970.93,,finance ,completed
62528,53916,10762,2009,1006,2026-05-08,13104.53,,LEASE,completed
62529,51058,10602,2021,1003,2025-06-19,8854.21,51877,lease ,completed
62530,51725,13941,2008,1005,2026-03-10,26180.37,50505,finance,completed
62531,53761,14625,2014,1004,2025-06-22,47870.84,53111,Finance,completed
62532,51669,10508,2016,1001,2024-12-25,43946.28,50572,cash,completed
62533,51842,12630,2026,1002,2026-06-13,27547.07,52078,Lease,completed
62534,53169,14111,2016,1006,2025-12-17,21043.85,53527,cash,completed
62535,52075,11216,2017,1003,2026-05-15,54329.35,53614,lease,completed
62536,53314,13581,2026,1004,2026-07-06,14479.14,,cash ,completed
62537,53598,14944,2002,1006,2026-04-19,43925.48,,cash,completed
62538,52575,12799,2018,1002,2026-03-25,8087.29,,finance,completed
62539,51908,10445,2013,1001,2026-06-23,10279.81,53242,FINANCE,completed
62540,53870,11075,2026,1001,2026-04-07,28252.14,53421,FINANCE,completed
62541,52077,10106,2003,1002,2026-06-13,44748.24,53475,Cash,completed
62542,52268,10707,2007,1002,2026-06-04,8719.22,51509,lease ,completed
62543,53310,13139,2005,1002,2025-11-20,33113.33,53547,LEASE,completed
62544,51762,12312,2030,1004,2026-06-28,43098.22,51589,Cash,completed
62545,53483,11409,2021,1006,2025-05-22,34705.29,50929,finance,completed
62546,50406,14653,2020,1003,2026-03-08,11708.06,,Finance,completed
62547,50918,10226,2029,1005,2025-11-30,11802.34,51798,finance,completed
62548,53979,13887,2017,1003,2025-09-10,12726.16,,LEASE,completed
62549,52141,10846,2018,1001,2026-03-26,49755.72,,cash ,completed
62550,50825,10919,2005,1001,2024-09-06,15474.52,,lease,completed
62551,50138,10641,2016,1006,2025-06-26,27306.59,,FINANCE,completed
62552,52352,13022,2027,1005,2026-06-06,17729.19,,cash,completed
62553,53227,11410,2002,1006,2025-11-09,47767.05,51770,Finance,completed
62554,50951,10632,2007,1002,2025-01-05,16956.89,,finance,completed
62555,50306,14733,2007,1006,2026-02-10,33339.09,,cash ,completed
62556,51980,13843,2020,1002,2025-12-11,46713.25,,finance,completed
62557,50653,13875,2011,1003,2025-08-04,14502.17,,cash,completed
62558,51776,12192,2010,1001,2024-05-09,-247.35,,Lease,completed
62559,51836,14122,2015,1006,2026-06-25,22049.32,51340,finance ,completed
62560,50188,11457,2027,1006,2024-03-22,12165.0,50166,lease ,completed
62561,50900,11963,2016,1002,2026-06-29,24708.31,,finance,completed
62562,50960,10735,2024,1001,2026-05-16,15812.32,51185,cash,completed
62563,50053,15026,2011,1005,2026-05-05,23795.05,52179,leasee,completed
62564,53855,11533,2005,1004,2025-09-07,18506.18,,cash,completed
62565,52296,12636,2026,1005,2026-04-02,9679.42,,FINANCE,completed
62566,51002,14406,2003,1005,2026-02-04,28398.05,,Finance,completed
62567,51213,11016,2009,1006,2026-02-21,19917.33,,FINANCE,completed
62568,52113,14731,2026,1004,2026-01-07,27129.72,50491,FINANCE,completed
62569,53394,999999999,2001,1005,2025-06-17,49045.55,54032,FINANCE,completed
62570,51515,12508,2007,1001,2025-09-09,27385.8,,cash ,completed
62571,50528,14398,2025,1003,2023-11-05,25080.12,50071,lease ,completed
62572,51231,13303,2007,1003,2026-06-15,13835.28,,lease ,completed
62573,53763,13017,2030,1002,2025-03-15,38659.71,52472,Cash,completed
62574,53359,11980,2028,1003,2025-06-16,49662.58,,Lease,completed
62575,50216,10259,2022,1002,2026-04-30,40679.54,,LEASE,completed
62576,50924,10674,2014,1002,2026-05-17,27250.77,,lease,completed
62577,50465,11305,2012,1005,2025-01-20,52967.3,,Finance,completed
62578,53775,12945,2006,1006,2025-01-16,11023.14,52221,FINANCE,completed
62579,52456,14636,2015,1006,2024-12-05,41774.87,52472,leasee,completed
62580,50849,10909,2015,1005,2025-11-29,44902.0,,cash ,completed
62581,53839,10786,2006,1001,2026-07-04,10233.91,,finance,completed
62582,52020,10216,2006,1005,2026-05-08,8907.28,,leasee,completed
62583,52308,13582,2017,1004,2025-09-21,29523.91,,cash,completed
62584,50437,11645,2008,1006,2026-06-05,46424.91,,lease,completed
62585,50906,11569,2004,1006,2025-07-22,10538.91,,cash ,completed
62586,51787,14076,2026,1001,2026-01-20,50723.97,,FINANCE,completed
62587,52740,15088,2020,1006,2026-05-05,31338.95,,finance,completed
62588,50732,10262,2022,1006,2026-03-23,39448.95,52552,cash,completed
62589,51807,11362,2021,1003,2026-06-07,45487.19,,finance,completed
62590,53064,13450,2023,1005,2024-09-03,13897.62,,Finance,completed
62591,51294,13581,2023,1005,2025-06-04,30160.91,,lease ,completed
62592,50916,11132,2002,1005,2026-06-16,46262.49,,Cash,completed
62593,53680,13363,2015,1004,2025-03-14,32125.06,52278,finance ,completed
62594,50278,13768,2024,1005,2025-08-06,24206.43,,cash ,completed
62595,52332,10338,2023,1003,2024-09-20,43006.58,53934,FINANCE,completed
62596,51190,999999999,2014,1002,2025-08-13,15686.77,,Cash,completed
62597,51112,10549,2003,1001,2024-01-30,51925.74,,finance,completed
62598,51816,12768,2012,1001,2026-01-17,29135.22,51465,cash ,completed
62599,52359,11093,2014,1004,2025-12-08,45570.19,53178,CASH,completed
62600,50424,14152,2018,1004,2026-05-05,28050.74,,leasee,completed
62601,50853,10281,2018,1002,2026-03-17,42295.1,,lease ,completed
62602,50169,13492,2018,1005,2025-06-04,35167.66,,Cash,completed
62603,52528,11192,2028,1004,2026-05-06,40256.97,888888888,finance,completed
62604,52263,12098,2026,1003,2026-04-26,21806.16,50418,Finance,completed
62605,50622,10370,2025,1001,2026-03-12,15787.95,,LEASE,completed
62606,52811,11505,2012,1003,2026-06-22,22186.92,,cash,completed
62607,51802,14881,2020,1006,2025-09-01,24660.62,,finance,completed
62608,51398,10264,2009,1006,2025-09-25,22660.27,,leasee,completed
62609,51839,10663,2010,1006,2025-05-24,30243.02,,cash,completed
62610,52769,12945,2027,1003,2026-01-21,29509.86,,finance ,completed
62611,50822,11008,2026,1006,2025-07-10,41684.82,,CASH,completed
62612,51686,11944,2004,1002,2026-05-02,23691.93,,LEASE,completed
62613,53965,10826,2006,1006,2025-04-17,30544.42,52330,Lease,completed
62614,51458,13965,2021,1006,2024-06-01,24070.57,,cash ,completed
62615,51877,13195,2021,1001,2024-06-19,34832.37,51608,finance ,completed
62616,53103,14523,2025,1006,2025-05-14,9577.3,,FINANCE,completed
62617,50670,12360,2019,1005,2024-10-19,25285.75,,lease ,completed
62618,51430,13228,2007,1004,2024-09-15,24233.36,,finance,completed
62619,53721,13903,2008,1006,2025-07-30,47572.15,,CASH,completed
62620,50589,12349,2020,1004,2026-05-25,26832.78,,finance ,completed
62621,50279,10235,2003,1005,2026-04-02,18553.06,,lease ,completed
62622,50521,14051,2029,1002,2026-03-28,23642.33,,finance ,completed
62623,51018,11142,2004,1002,2026-05-30,25114.59,51086,finance,completed
62624,51409,10953,2024,1004,2026-06-07,12189.34,,lease ,completed
62625,50963,11320,2025,1004,2026-07-05,45899.81,51565,lease ,completed
62626,53059,13959,2030,1005,2026-04-17,11311.81,,cash,completed
62627,50100,13687,2019,1001,2025-08-01,17168.3,53923,CASH,completed
62628,53780,13963,2013,1003,2025-05-20,40472.13,,Lease,completed
62629,50777,13908,2006,1006,2026-03-20,45433.98,52525,Lease,completed
62630,53446,10512,2015,1004,2026-02-27,12330.03,,lease ,completed
62631,51122,10030,2012,1001,2025-03-29,20122.21,,finance,completed
62632,50788,13671,2026,1003,2025-07-22,40061.1,,finance ,completed
62633,52431,10051,2008,1001,2024-06-22,11648.79,,lease,completed
62634,52792,12056,2016,1001,2024-12-25,40311.54,50476,finance,completed
62635,51565,10701,2017,1004,2025-03-25,13462.93,,leasee,completed
62636,53162,13713,2005,1005,2025-03-15,16936.26,50088,lease,completed
62637,50366,13043,2003,1006,2025-09-29,36212.97,,lease ,completed
62638,51148,10301,2020,1005,2025-08-19,23654.24,,Finance,completed
62639,50597,14279,2014,1005,2024-04-06,36399.22,,Cash,completed
62640,50184,12264,2004,1004,2025-11-09,39578.34,,finance,completed
62641,53408,11161,2004,1001,2026-05-24,37534.91,,finance,completed
62642,51049,14012,2020,1001,2025-02-24,41844.6,,Lease,completed
62643,50530,13018,2009,1002,2025-02-26,24647.62,,finance ,completed
62644,51343,13021,2002,1006,2026-03-18,51025.52,,finance,completed
62645,52693,999999999,2020,1003,2025-09-19,44954.06,,CASH,completed
62646,51419,12576,2026,1002,2025-04-01,19029.42,,cash,completed
62647,51700,11087,2005,1005,2025-05-12,45567.27,51280,FINANCE,completed
62648,52727,12927,2011,1002,2024-07-27,41895.06,50252,finance,completed
62649,50244,12866,2015,1004,2026-06-10,19057.06,,lease ,completed
62650,51517,15048,2024,1003,2026-03-26,36123.32,51126,cash ,completed
62651,51962,14689,2014,1006,2026-07-05,21515.34,,leasee,completed
62652,50720,13134,2020,1006,2025-03-15,28594.74,51657,Finance,completed
62653,50035,11479,2005,1001,2026-01-27,24836.8,,FINANCE,completed
62654,52804,15179,2003,1001,2025-12-29,30461.97,51589,leasee,completed
62655,52647,10690,2016,1001,2025-12-23,14549.48,,cash,completed
62656,52554,10373,2023,1002,2026-03-03,18547.89,50474,CASH,completed
62657,50019,12402,2026,1005,2025-05-04,20307.04,,finance ,completed
62658,51114,10430,2001,1005,2024-02-01,55122.88,,leasee,completed
62659,51346,10024,2026,1003,2025-07-02,50137.19,51872,Cash,completed
62660,51919,11513,2007,1006,2026-06-20,18357.83,,Finance,completed
62661,52131,12206,2006,1006,2025-05-22,36757.47,,cash ,completed
62662,52475,13957,2019,1002,2025-10-03,36566.1,53146,FINANCE,completed
62663,51329,15118,2029,1003,2026-03-31,24039.16,52800,Finance,completed
62664,54031,14327,2021,1006,2025-02-10,8526.8,,Lease,completed
62665,50430,13010,2027,1002,2025-11-23,15467.91,,Cash,completed
62666,52092,11574,2021,1003,2025-02-18,51918.02,,cash,completed
62667,51158,12398,2030,1006,2025-09-03,46497.03,,Cash,completed
62668,51715,11770,2026,1002,2025-05-28,18126.74,50775,finance ,completed
62669,50300,10417,2019,1005,2026-06-08,14347.0,,Lease,completed
62670,51514,13027,2009,1006,2026-07-02,43797.93,,lease ,completed
62671,53511,15101,2021,1001,2025-06-11,22602.48,,Lease,completed
62672,51301,10889,2003,1005,2025-08-10,30979.91,52777,Lease,completed
62673,50125,13993,2030,1001,2025-09-30,18982.94,50564,finance ,completed
62674,52229,13769,2016,1001,2026-06-30,28213.1,,Finance,completed
62675,51861,12481,2017,1004,2024-09-26,11951.37,,finance,completed
62676,51242,14887,2030,1006,2026-03-31,34918.08,,Finance,completed
62677,50545,12227,2025,1003,2024-09-24,28996.93,,finance,completed
62678,52464,10557,2001,1005,2026-05-21,12341.36,,Finance,completed
62679,51824,11606,2026,1001,2026-03-07,44380.97,,leasee,completed
62680,51740,11176,2002,1006,2026-02-24,30283.59,,cash,completed
62681,52311,10171,2008,1001,2026-05-23,47143.48,,lease,completed
62682,50619,12871,2030,1004,2025-11-27,36280.31,,lease ,completed
62683,52834,13378,2012,1002,2026-06-11,35826.4,,cash ,completed
62684,51417,14867,2016,1001,2026-03-28,42400.69,,finance,completed
62685,52931,10919,2004,1002,2025-03-24,46621.37,,LEASE,completed
62686,51688,14249,2006,1001,2026-02-24,38381.47,,finance,completed
62687,50302,13012,2013,1001,2026-01-03,35521.28,,cash,completed
62688,53811,12568,2010,1001,2024-11-05,31355.94,,lease ,completed
62689,51421,14983,2028,1001,2024-10-16,27036.45,50050,cash,completed
62690,51373,13040,2009,1002,2026-06-22,58632.72,,lease ,completed
62691,51310,11399,2016,1002,2026-02-05,50984.36,,Lease,completed
62692,52284,14840,2029,1002,2026-02-01,48276.51,,FINANCE,completed
62693,51837,10480,2027,1005,2025-08-30,33997.82,,finance ,completed
62694,50554,11038,2002,1005,2026-01-01,39451.57,50830,CASH,completed
62695,50931,13984,2001,1003,2025-02-21,10689.57,,lease ,completed
62696,53392,13015,2017,1003,2026-01-09,35898.61,,finance ,completed
62697,50709,11560,2019,1002,2026-05-07,44925.49,,Finance,completed
62698,51538,13789,2003,1003,2025-08-02,14939.11,,LEASE,completed
62699,52425,10894,2019,1002,2026-01-10,10486.36,,lease,completed
62700,51543,14689,2006,1006,2024-05-03,54042.12,,cash ,completed
62701,53673,11569,2013,1002,2026-03-14,50855.4,53465,lease ,completed
62702,53970,14367,2023,1003,2025-08-02,9432.37,,finance,completed
62703,50226,13551,2014,1002,2025-01-24,23285.11,,Finance,completed
62704,53009,11919,2007,1001,2025-10-22,18258.71,,Cash,completed
62705,53127,11769,2002,1005,2025-11-11,12957.61,,leasee,completed
62706,50181,11221,2030,1005,2025-07-08,35187.63,50550,cash ,completed
62707,54016,10673,2028,1003,2026-06-08,14767.04,,CASH,completed
62708,52755,10658,2006,1005,2025-10-15,26000.67,53135,CASH,completed
62709,52841,12331,2010,1001,2026-06-22,54756.75,51701,cash ,completed
62710,53475,11625,2018,1001,2024-12-03,35631.96,,cash,completed
62711,50197,11963,2018,1005,2026-03-02,35683.32,,LEASE,completed
62712,52808,13362,2022,1005,2026-04-06,14767.61,50387,cash ,completed
62713,53588,12702,2016,1003,2025-10-29,52920.38,,Finance,completed
62714,52134,13549,2012,1003,2025-11-28,19229.0,,finance,completed
62715,52015,14051,2007,1005,2025-09-05,13066.26,,CASH,completed
62716,51429,12396,2011,1002,2026-04-19,33683.25,,cash ,completed
62717,53895,14284,2017,1004,2026-05-09,29001.17,53702,finance,completed
62718,51362,14112,2017,1006,2026-04-02,11719.34,51125,finance,completed
62719,53428,14774,2021,1006,2026-06-16,18508.58,50173,Finance,completed
62720,50615,10364,2012,1005,2024-09-08,32568.89,,finance,completed
62721,52900,10590,2015,1001,2025-05-11,46153.18,52717,LEASE,completed
62722,52791,14230,2023,1002,2026-06-30,47682.16,,cash ,completed
62723,51947,12419,2011,1002,2026-06-29,40010.61,52789,finance,completed
62724,52374,13274,2019,1004,2025-01-26,45891.59,,Cash,completed
62725,50652,12589,2003,1004,2023-08-22,9790.64,,Cash,completed
62726,52261,14979,2006,1005,2025-10-22,24672.22,,lease ,completed
62727,50776,14697,2025,1005,2025-01-27,31318.83,,finance ,completed
62728,53194,12881,2018,1005,2024-11-22,21980.83,,finance,completed
62729,53862,11592,2020,1005,2026-06-24,17285.57,,cash,completed
62730,50651,13589,2007,1006,2026-04-12,28963.05,,FINANCE,completed
62731,53918,10159,2010,1002,2026-06-03,7839.37,52699,FINANCE,completed
62732,51632,14983,2020,1001,2025-12-01,34478.62,52878,CASH,completed
62733,51257,12036,2023,1001,2026-06-18,37964.95,,Cash,completed
62734,53295,11843,2012,1006,2024-06-16,43297.6,,lease,completed
62735,52596,10793,2030,1004,2026-03-22,48643.33,52800,Cash,completed
62736,777777777,13209,2014,1005,2025-01-14,53661.0,,cash,completed
62737,53787,10499,2007,1006,2025-09-14,22928.89,,LEASE,completed
62738,53990,14957,2019,1002,2025-03-31,18518.2,,cash ,completed
62739,51261,10618,2019,1004,2024-10-05,12637.36,52296,Finance,completed
62740,53058,12978,2004,1004,2026-04-28,20988.23,51734,Finance,completed
62741,50301,12085,2005,1002,2026-03-18,49389.08,,finance,completed
62742,52609,14109,2016,1003,2025-09-03,49412.26,52964,Finance,completed
62743,52701,11434,2024,1005,2025-12-13,22796.92,,finance ,completed
62744,51008,12817,2010,1002,2026-01-25,18932.44,,finance ,completed
62745,50486,13375,2017,1005,2026-06-20,10503.15,,finance,completed
