service_order_id,vehicle_id,customer_id,technician_id,dealership_id,started_at,completed_at,odometer_reading,status,total_amount
85232,51706,13364,3016,1001,2026-06-16 22:35:36,2026-06-19 16:00:50.676907,79852,cancelled,2463.02
85233,52569,14981,3018,1004,2026-06-17 00:07:08,2026-06-19 21:01:39.977624,61476,cancelled,6542.02
85234,51841,10616,3021,1005,2025-09-18 06:40:45,2025-09-19 08:07:37.285398,61393,in_progress,10248.42
85235,51340,11332,3003,1001,2026-03-25 23:28:48,2026-03-28 10:57:18.084333,14411,completed,1951.36
85236,51639,10434,3017,1001,2026-04-28 10:31:17,2026-04-29 04:58:30.477728,27367,open,5128.54
85237,51924,12055,666666666,1004,2024-07-18 15:51:19,2024-07-19 01:07:47.649365,53821,completed,2696.69
85238,50950,13419,3001,1001,2025-07-06 13:04:21,2025-07-07 04:44:11.293956,89797,completed,408.45
85239,,13028,3019,1003,2024-11-27 14:17:17,2024-11-28 01:45:17.153550,47082,in_progress,6361.77
85240,51495,14970,3012,1001,2026-02-20 17:41:28,2026-02-21 19:53:06.057873,22684,completed,5101.27
85241,51926,14538,3022,1003,2024-08-24 11:23:07,2024-08-26 08:26:26.291145,115186,cancelled,729.3
85242,53769,14641,3007,1004,2025-05-13 09:52:54,2025-05-15 15:09:33.373607,106046,completed,4720.95
85243,53259,10391,3012,1005,2025-02-08 22:17:18,2025-02-09 11:03:48.430860,69717,completed,9232.12
85244,51173,10517,3023,1005,2025-05-13 16:55:53,2025-05-14 05:29:27.999096,68929,completed,2747.18
85245,51371,13059,3003,1003,2026-04-29 06:09:46,2026-05-01 09:37:23.863066,58800,completed,3083.67
85246,53276,11519,3012,1003,2026-01-25 02:14:25,2026-01-26 02:52:46.739560,32323,in_progress,2716.37
85247,51058,14297,3008,1005,2024-10-10 07:16:23,2024-10-10 20:02:22.404865,34952,cancelled,6019.59
85248,51010,14789,3007,1005,2026-06-12 17:56:47,2026-06-14 09:32:41.634656,47985,cancelled,2812.26
85249,51268,10441,3012,1003,2024-12-02 04:18:23,2024-12-04 13:49:08.935304,67954,completed,6998.2
85250,50382,13776,3005,1001,2025-11-11 09:22:17,2025-11-13 03:18:25.566667,10982,completed,4556.89
85251,50881,12108,3016,1002,2025-12-01 06:06:40,2025-12-03 00:28:02.967456,71560,in_progress,438.0
85252,52386,14180,3023,1005,2025-10-08 01:48:24,2025-10-09 16:10:33.390117,14104,open,3113.19
85253,,12325,3006,1004,2024-09-02 19:35:24,2024-09-04 07:13:53.203120,27549,cancelled,6982.54
85254,52989,14785,3006,1004,2025-12-26 19:48:32,2025-12-28 20:25:21.468565,2504,open,569.31
85255,52381,10374,3025,1002,2026-06-29 09:14:54,2026-06-30 16:59:07.469717,35225,in_progress,8269.85
85256,53608,11136,3005,1004,2026-01-06 12:55:17,2026-01-07 18:16:25.644334,3497,completed,1087.6
85257,53125,13969,3022,1003,2025-11-20 04:15:42,2025-11-22 17:40:35.467782,63323,completed,4530.84
85258,53881,13170,3013,1002,2025-06-06 00:09:36,2025-06-07 17:05:36.346799,71003,completed,304.6
85259,50985,13827,3025,1006,2025-04-08 01:39:29,2025-04-08 09:27:07.903855,75783,completed,402.27
85260,53148,10564,3017,1005,2025-10-20 00:39:34,2025-10-22 14:46:01.413577,110862,in_progress,58.87
85261,52175,11124,3005,1003,2026-04-01 01:35:51,2026-04-01 07:11:18.818176,56584,completed,1381.11
85262,52973,12127,3012,1003,2025-03-18 14:09:26,2025-03-20 20:05:18.195359,75739,completed,365.6
85263,51547,11154,3003,1003,2025-01-02 14:04:16,2025-01-02 23:13:12.866714,72914,completed,5066.75
85264,,14683,3023,1004,2024-08-18 10:48:13,2024-08-21 02:00:21.293383,70379,in_progress,3658.55
85265,,11974,3020,1004,2026-05-28 01:30:36,2026-05-29 17:44:09.082595,54167,in_progress,2973.16
85266,53005,11488,3013,1006,2025-07-24 09:00:47,2025-07-27 04:14:41.411720,37268,in_progress,897.39
85267,51925,13112,3004,1004,2025-10-27 17:26:08,2025-10-30 15:50:12.765049,72993,completed,609.65
85268,53079,15182,3006,1002,2026-01-22 01:08:28,2026-01-23 22:54:47.859668,44822,open,2980.45
85269,52155,10998,3004,1004,2025-03-12 08:40:21,2025-03-15 00:04:32.443279,70662,completed,1417.63
85270,,12267,3006,1002,2026-04-26 13:08:44,2026-04-27 16:38:28.754199,55502,completed,6425.8
85271,51579,11800,3005,1005,2025-01-07 14:02:26,2025-01-09 03:47:47.253053,60458,completed,2621.2
85272,50069,14677,3022,1005,2026-03-26 05:08:34,2026-03-28 02:33:18.078815,19101,completed,3517.55
85273,,14536,3007,1001,2025-04-01 01:31:38,2025-04-04 00:12:23.772792,59665,open,1330.41
85274,50313,12702,3025,1002,2024-11-04 03:10:31,2024-11-04 13:52:29.003694,19588,in_progress,1850.4
85275,53711,10750,3011,1006,2025-04-27 05:39:05,2025-04-29 02:34:52.298633,102042,cancelled,7129.16
85276,52297,10967,3012,1002,2025-05-22 11:47:17,2025-05-22 19:01:50.976293,35390,open,5666.13
85277,52175,13306,3015,1005,2024-08-03 16:50:33,2024-08-04 19:22:50.535862,69269,cancelled,3932.19
85278,52583,10950,3001,1003,2025-10-11 00:57:48,2025-10-11 13:44:51.478036,79098,completed,5569.91
85279,51493,12199,3025,1004,2025-07-12 07:54:37,2025-07-13 19:03:25.510546,66095,in_progress,851.49
85280,52745,10897,3003,1004,2026-01-07 12:03:31,2026-01-09 00:14:32.948822,69947,cancelled,1348.14
85281,50060,11712,3006,1002,2025-11-22 05:52:31,2025-11-23 02:22:53.097955,68384,in_progress,1013.25
85282,51662,14296,3020,1003,2025-01-02 14:18:46,2025-01-02 08:51:11.198635,117505,open,8804.76
85283,52545,13014,3014,1005,2025-04-19 12:58:28,2025-04-20 15:47:32.594330,87787,completed,883.36
85284,50033,10890,3006,1002,2024-08-19 05:45:16,2024-08-20 13:52:07.275501,32745,cancelled,1243.98
85285,52803,11767,3013,1002,2025-05-26 18:40:46,2025-05-27 08:43:57.455004,98376,cancelled,-788.1
85286,52198,12720,3021,1001,2025-12-14 11:59:10,2025-12-15 14:13:05.987599,109530,cancelled,8301.56
85287,53251,10316,3013,1002,2025-10-02 18:00:31,2025-10-05 17:28:36.806365,86495,cancelled,5500.68
85288,51044,12135,3014,1003,2025-11-01 12:33:48,2025-11-01 20:24:34.213334,25309,open,621.27
85289,51027,14368,3022,1005,2025-12-04 13:32:56,2025-12-06 20:48:28.714219,21083,cancelled,3396.92
85290,53093,15165,3019,1005,2024-12-25 17:36:43,2024-12-25 20:39:27.723181,118465,completed,916.36
85291,53725,14836,3021,1005,2024-10-01 19:44:32,2024-10-04 14:07:53.902253,45316,completed,315.56
85292,51357,12570,3010,1005,2024-12-30 04:05:41,2024-12-30 16:47:23.793595,82141,cancelled,3052.68
85293,51578,14434,3010,1003,2024-11-22 07:33:56,2024-11-23 13:19:29.930768,78781,in_progress,1418.92
85294,51909,11087,3019,1001,2024-10-18 04:22:10,2024-10-18 18:32:22.342261,97733,open,3401.67
85295,50859,11302,3007,1002,2024-09-08 12:19:05,2024-09-10 14:31:16.114492,24847,completed,4241.35
85296,51367,13690,3023,1006,2025-01-04 03:19:01,2025-01-05 18:07:30.594347,20010,in_progress,882.78
85297,52165,10781,3023,1005,2025-06-03 11:10:25,2025-06-03 23:56:55.670140,2325,completed,3221.1
85298,51037,11031,3007,1005,2025-01-27 20:09:00,2025-01-30 13:33:09.192403,32209,completed,542.58
85299,51431,14676,3022,1002,2025-03-05 03:51:50,2025-03-06 09:58:24.159474,18727,completed,5990.34
85300,50739,14968,3023,1004,2026-02-21 08:44:53,2026-02-24 00:22:51.028379,51880,in_progress,558.9
85301,52691,12215,3023,1001,2024-07-14 03:14:37,2024-07-15 20:56:59.874658,76918,open,6677.28
85302,,10735,3016,1003,2026-01-16 08:59:40,2026-01-19 05:44:29.867077,70824,open,6485.17
85303,51873,10164,3020,1004,2025-10-23 07:33:11,2025-10-26 07:06:27.098189,53611,in_progress,3006.32
85304,50093,12702,3025,1001,2025-10-27 03:36:54,2025-10-28 10:05:44.510294,87146,completed,268.14
85305,50873,13659,3011,1003,2024-07-21 23:14:40,2024-07-23 11:05:33.618018,32226,completed,2319.82
85306,,10876,3006,1006,2025-02-03 18:41:09,2025-02-05 00:13:04.672984,21477,in_progress,5777.55
85307,,13729,3015,1004,2025-01-07 04:20:57,2025-01-08 20:24:25.082901,19706,completed,842.68
85308,53166,12202,3003,1004,2025-09-26 11:59:34,2025-09-29 06:05:01.606482,19229,completed,3006.32
85309,51975,11310,3007,1006,2025-12-25 11:03:02,2025-12-27 20:31:00.091992,69381,completed,4013.88
85310,50966,10725,3024,1002,2025-08-17 11:03:32,2025-08-17 23:21:12.458974,66859,open,5627.22
85311,52061,11068,3021,1006,2024-10-17 04:38:00,2024-10-19 21:09:53.962286,43106,in_progress,1852.14
85312,50862,11419,3008,1002,2026-01-20 00:19:11,2026-01-21 21:31:46.627676,94352,in_progress,7866.35
85313,,14023,3020,1003,2025-03-05 14:15:31,2025-03-06 21:32:11.668578,78441,completed,5532.36
85314,52416,10236,3008,1004,2025-07-04 02:09:55,2025-07-06 23:32:02.280295,53156,completed,4743.71
85315,52124,14918,3013,1005,2024-09-22 19:08:07,2024-09-24 04:40:37.579118,55532,open,1844.57
85316,50787,13162,3016,1003,2024-09-23 22:03:25,2024-09-25 02:44:12.234867,108361,cancelled,6530.22
85317,53615,13999,3001,1001,2025-10-25 21:01:14,2025-10-27 01:53:51.832640,42285,cancelled,6542.3
85318,50373,12101,3018,1004,2024-11-02 06:43:43,2024-11-03 02:51:13.420031,63524,cancelled,6185.76
85319,51921,13555,3023,1006,2025-02-20 04:22:18,2025-02-20 10:54:59.316656,11754,completed,5831.72
85320,50975,11957,3019,1005,2026-06-09 06:23:50,2026-06-11 08:35:18.719740,14393,completed,322.8
85321,52029,10063,3008,1006,2025-09-03 00:37:13,2025-09-05 21:32:55.507280,102279,completed,3281.13
85322,52855,14885,3002,1006,2025-04-15 10:55:05,2025-04-16 01:19:34.840307,88916,completed,685.24
85323,53490,12780,3004,1002,2026-05-29 23:40:18,2026-05-31 04:55:09.221217,44569,open,3721.04
85324,51371,12390,3025,1003,2025-10-27 23:42:22,2025-10-29 17:17:29.989039,37889,completed,3175.54
85325,51456,12623,3004,1004,2024-10-16 05:45:02,2024-10-16 07:01:46.590337,39391,in_progress,3324.9
85326,50671,12019,3008,1006,2024-12-09 23:26:32,2024-12-10 08:03:12.767428,87309,open,929.24
85327,,14877,3002,1002,2026-06-18 04:45:57,2026-06-21 02:21:21.722191,50456,completed,6230.12
85328,52617,14418,3015,1004,2026-05-16 17:49:06,2026-05-17 06:06:46.454164,2492,completed,2651.75
85329,51669,13015,3024,1002,2025-09-24 00:13:16,2025-09-26 17:05:58.329082,117135,cancelled,954.96
85330,50617,12286,3007,1001,2025-02-19 07:08:08,2025-02-21 04:34:28.642034,109291,in_progress,2255.04
85331,53174,13263,3019,1003,2024-08-04 10:05:51,2024-08-04 10:48:13.269366,82854,completed,3369.53
85332,51922,13384,3015,1001,2024-11-21 07:01:25,2024-11-24 03:27:06.324997,28080,completed,3883.75
85333,53633,11783,3010,1005,2025-08-20 18:06:00,2025-08-22 14:27:22.671357,15632,completed,9040.51
85334,,15010,3004,1006,2026-03-02 09:16:48,2026-03-03 09:56:03.671917,43812,open,2392.98
85335,51632,13121,3006,1002,2025-11-18 16:49:44,2025-11-19 19:04:46.184415,81599,in_progress,973.53
85336,51983,14985,3002,1005,2024-10-25 19:56:10,2024-10-28 10:50:17.856819,107481,in_progress,7117.07
85337,,11098,3025,1005,2025-04-28 14:28:05,2025-04-28 15:10:24.811171,37596,completed,1343.58
85338,,13264,3017,1001,2025-11-04 01:41:05,2025-11-06 00:31:58.558239,94106,cancelled,4382.78
85339,50442,10564,3010,1003,2025-12-31 17:27:59,2026-01-02 02:21:51.510690,43115,cancelled,2798.52
85340,52878,15128,3008,1004,2025-08-04 04:27:55,2025-08-06 08:02:46.965927,54051,in_progress,5207.35
85341,51264,15131,3018,1004,2025-02-06 06:46:30,2025-02-07 08:29:14.432520,61972,completed,2216.82
85342,50134,10686,3012,1002,2025-07-16 17:58:49,2025-07-18 11:00:16.030275,113309,completed,4306.77
85343,53993,12533,3025,1005,2024-11-17 14:48:51,2024-11-20 10:38:48.782868,56163,completed,7575.16
85344,53444,14713,3019,1005,2025-12-11 01:06:00,2025-12-11 15:43:00.329292,90316,in_progress,2833.64
85345,50083,15144,3003,1003,2026-03-24 15:57:37,2026-03-24 18:13:05.271854,76650,completed,1549.56
85346,52466,11473,3012,1001,2026-03-09 21:04:18,2026-03-11 10:31:27.248972,71100,completed,416.24
85347,51843,13240,3003,1002,2025-09-05 16:21:11,2025-09-06 10:49:31.813561,74646,cancelled,1205.66
85348,51184,14949,3005,1002,2026-03-17 18:54:00,2026-03-18 09:43:23.977422,30198,in_progress,2684.39
85349,51883,11839,3024,1006,2024-09-14 03:03:22,2024-09-15 05:49:23.298546,2580,completed,1194.99
85350,51915,13533,3011,1002,2024-09-26 01:18:28,2024-09-28 16:43:57.472129,103944,in_progress,4074.38
85351,,12857,3024,1002,2025-06-09 19:33:08,2025-06-10 02:45:16.958309,85681,completed,5057.48
85352,53187,14281,3012,1002,2026-03-20 03:21:48,2026-03-21 13:38:30.165256,39374,in_progress,313.28
85353,52958,12978,3011,1002,2026-03-05 23:45:37,2026-03-06 07:00:53.535316,55562,completed,899.7
85354,53317,14763,3025,1005,2025-08-24 13:31:19,2025-08-26 07:10:19.572355,88029,completed,1934.18
85355,52900,11507,3010,1001,2024-09-24 17:55:07,2024-09-24 09:33:02.025893,53208,cancelled,5734.98
85356,53668,14243,3010,1001,2025-06-23 02:43:52,2025-06-23 22:50:32.235081,10353,completed,2848.52
85357,50143,10061,3006,1002,2025-09-16 01:23:10,2025-09-16 11:41:22.401894,115529,completed,4580.08
85358,51445,11921,3010,1002,2025-05-22 01:00:29,2025-05-23 12:46:46.452666,50474,completed,3328.18
85359,53957,12219,3013,1003,2025-03-20 06:16:16,2025-03-22 22:07:01.081053,46168,cancelled,518.73
85360,50318,12515,3009,1003,2026-04-28 23:59:12,2026-05-01 16:49:59.589188,74310,cancelled,10430.11
85361,,13207,3006,1004,2025-08-04 14:48:19,2025-08-05 21:31:50.312092,109885,cancelled,4266.09
85362,,14278,3004,1006,2025-06-27 03:07:23,2025-06-29 13:58:44.090423,77695,completed,4790.55
85363,50390,14508,3014,1004,2024-12-07 08:19:17,2024-12-10 02:38:41.590734,54135,completed,487.3
85364,51282,13270,3001,1002,2026-01-08 23:35:25,2026-01-11 01:18:47.865574,108705,in_progress,5702.06
85365,,14959,3025,1001,2025-06-30 17:32:55,2025-07-03 05:50:12.006524,111454,in_progress,1684.68
85366,50796,12945,3015,1005,2025-09-14 22:10:26,2025-09-15 23:27:05.490042,46889,completed,1026.13
85367,53840,14170,3014,1006,2026-06-06 17:53:33,2026-06-07 10:08:52.980635,116470,open,777.44
85368,,12775,3022,1004,2024-09-24 00:07:03,2024-09-26 00:24:28.421309,11734,completed,10047.71
85369,,11503,3012,1001,2025-02-15 09:09:41,2025-02-16 00:10:02.126211,54510,completed,4437.24
85370,51149,12849,3001,1001,2025-11-18 08:33:39,2025-11-19 16:34:35.849261,109991,completed,943.62
85371,53408,13148,3014,1003,2025-11-06 10:05:26,2025-11-06 13:24:53.023743,33100,in_progress,4488.51
85372,,13226,3006,1003,2026-04-09 04:17:14,2026-04-10 12:14:07.173788,101899,completed,3378.19
85373,51762,12886,3008,1002,2025-08-21 13:49:58,2025-08-22 14:38:53.349626,116702,completed,2724.89
85374,52856,11279,3006,1003,2024-12-30 00:29:46,2024-12-30 02:42:04.035680,39069,cancelled,2652.4
85375,,13602,3008,1006,2024-11-08 03:25:37,2024-11-08 08:18:09.640892,43436,open,10303.0
85376,51425,10915,3020,1003,2025-03-29 01:04:34,2025-03-30 22:41:56.479076,79869,open,4000.14
85377,51401,10933,3024,1002,2026-01-01 00:54:41,2026-01-02 20:12:09.987875,25105,open,3228.11
85378,51124,10002,3001,1006,2025-04-28 17:59:29,2025-05-01 04:24:48.342152,107038,cancelled,2394.28
85379,53132,12610,3020,1003,2026-04-15 21:37:56,2026-04-18 06:58:21.469394,64211,completed,1730.86
85380,50637,12466,3021,1001,2025-03-25 04:04:41,2025-03-25 19:51:33.644316,21931,completed,786.77
85381,51398,14612,3012,1006,2025-06-28 07:00:07,2025-06-29 04:36:56.809069,104960,in_progress,3979.01
85382,,12354,3009,1006,2025-09-24 00:47:29,2025-09-24 15:51:54.922863,14349,completed,4795.5
85383,51148,14997,3003,1001,2025-06-08 13:13:15,2025-06-10 19:10:41.846333,98574,cancelled,8238.31
85384,51738,13177,3012,1004,2026-07-05 15:56:43,2026-07-05 20:08:55.702029,17574,completed,1697.44
85385,51557,10835,3008,1001,2024-11-08 17:06:14,2024-11-11 12:30:25.081806,18643,completed,5413.42
85386,51411,13532,3015,1002,2025-08-01 03:16:13,2025-08-03 03:35:30.912631,68734,open,1768.86
85387,53590,10562,666666666,1003,2025-02-01 14:35:18,2025-02-03 09:38:27.593326,56656,cancelled,907.22
85388,53232,12548,3021,1003,2025-04-02 00:36:15,2025-04-04 22:56:20.183136,66310,cancelled,4587.84
85389,,13562,3025,1003,2025-03-03 23:34:12,2025-03-05 17:37:30.073776,24742,cancelled,6466.15
85390,52459,12641,3019,1002,2025-01-19 17:05:57,2025-01-22 12:42:19.998842,84270,completed,1761.78
85391,50069,14245,3018,1005,2026-07-01 16:02:08,2026-07-04 04:47:00.965567,105043,in_progress,4074.88
85392,53574,14400,3001,1006,2025-05-16 21:50:06,2025-05-19 18:33:58.456675,780,completed,2244.29
85393,53902,13611,3002,1006,2025-03-20 12:22:31,2025-03-21 21:24:05.904665,62720,cancelled,1930.62
85394,52051,12248,3013,1001,2025-12-29 07:29:15,2025-12-30 03:47:30.005413,99151,in_progress,4963.76
85395,,14528,3001,1001,2026-06-01 20:58:33,2026-06-02 15:29:10.098118,52220,completed,4398.26
85396,50441,10471,3019,1002,2025-10-19 13:58:34,,99173,completed,397.28
85397,50477,13890,3005,1001,2025-04-16 17:15:38,2025-04-19 03:30:26.231519,83457,in_progress,1064.09
85398,53401,11079,3005,1006,2025-02-14 00:38:53,2025-02-16 20:13:00.480560,18746,in_progress,6751.3
85399,50874,11947,3012,1006,2026-03-16 09:37:34,2026-03-17 19:46:20.524526,76949,completed,2484.81
85400,51962,13498,3001,1002,2026-01-08 09:53:46,2026-01-09 17:00:14.001191,118669,completed,6337.0
85401,51569,11651,3006,1006,2025-06-29 01:09:06,2025-06-29 01:50:20.032221,6802,open,8284.8
85402,51471,11350,3018,1004,2025-07-19 04:12:56,2025-07-21 03:56:49.104875,30704,in_progress,1426.2
85403,50071,11996,3013,1005,2025-11-11 08:19:08,2025-11-11 13:58:55.013899,60589,completed,4163.22
85404,51982,13898,3024,1001,2025-04-02 20:51:02,2025-04-03 06:07:36.239715,37542,completed,3262.12
85405,51063,11125,3014,1004,2025-03-25 09:15:56,2025-03-26 00:03:45.946710,117443,completed,4012.91
85406,53032,14109,3011,1002,2024-07-18 17:58:18,2024-07-20 14:40:13.713714,20499,completed,703.52
85407,50705,14743,3004,1001,2025-08-20 15:10:49,2025-08-21 14:44:44.521708,48119,in_progress,1637.28
85408,50188,14547,3004,1004,2025-05-08 22:38:25,2025-05-10 02:51:25.954081,10805,completed,654.57
85409,53571,10370,3021,1002,2024-11-06 02:11:56,2024-11-07 02:05:49.305652,76526,completed,262.01
85410,52145,12318,3003,1003,2025-06-11 18:15:24,2025-06-14 10:22:47.566993,73835,open,7777.99
85411,53941,11189,3013,1003,2026-06-27 18:59:33,2026-06-30 11:50:03.848459,8382,completed,1141.67
85412,50147,14588,666666666,1001,2024-09-26 10:08:23,2024-09-26 22:26:04.634091,68896,completed,194.35
85413,50356,14031,3021,1001,2025-03-05 07:30:12,2025-03-06 22:32:33.609220,97684,completed,5252.99
85414,51660,12419,3002,1001,2026-03-25 11:26:28,2026-03-26 13:05:00.389334,33717,completed,7640.15
85415,51650,10721,3023,1004,2024-08-10 13:32:50,2024-08-11 10:50:59.835628,105709,completed,1397.89
85416,50450,10192,3006,1004,2025-02-22 19:55:10,2025-02-23 18:01:03.427226,70675,completed,7364.08
85417,51991,14997,3011,1003,2025-02-28 16:49:12,2025-03-03 07:44:54.940488,74697,completed,4982.92
85418,51390,12439,3023,1001,2025-08-31 09:58:46,2025-09-01 07:02:37.848002,69986,completed,3841.47
85419,51664,13308,3002,1003,2026-02-01 07:31:46,2026-02-03 00:17:26.868125,20152,in_progress,4046.94
85420,53172,13334,3009,1004,2025-03-16 08:37:18,2025-03-19 01:44:02.537355,82421,open,4129.29
85421,53019,13358,3011,1001,2026-02-02 15:01:40,2026-02-04 10:12:27.538105,67283,completed,5436.86
85422,,14883,3024,1005,2024-07-09 14:50:01,2024-07-12 08:56:07.977774,25406,in_progress,735.06
85423,,10289,3022,1005,2024-11-08 00:04:37,2024-11-09 09:00:32.066525,64884,completed,1631.89
85424,52110,14864,3019,1003,2026-04-18 09:51:34,2026-04-18 10:38:42.200069,75300,completed,544.23
85425,50294,14796,3018,1004,2026-01-30 19:58:52,2026-01-31 16:40:22.715332,110160,cancelled,7259.52
85426,52705,11826,3019,1001,2024-08-29 15:03:54,2024-08-31 13:13:18.522248,27410,completed,2560.78
85427,51826,11209,3023,1003,2025-03-09 06:55:48,2025-03-11 10:54:33.581004,57420,open,1695.43
85428,50896,11619,3002,1002,2026-05-28 21:30:35,2026-05-30 18:20:28.718618,46813,completed,6121.85
85429,52592,11312,3017,1006,2025-01-21 13:24:08,2025-01-24 11:14:09.408941,71117,in_progress,2535.54
85430,52861,14361,3017,1004,2025-03-25 10:51:25,2025-03-27 10:28:43.645561,49457,open,7841.83
85431,52839,12632,3007,1005,2024-08-11 16:39:07,2024-08-12 21:46:52.902889,92809,completed,2751.45
85432,50901,14877,3008,1002,2024-12-28 14:42:44,2024-12-30 01:50:44.272326,10274,completed,2303.14
85433,50081,14082,3025,1001,2024-08-10 00:21:48,2024-08-11 10:39:50.215915,100391,completed,6511.07
85434,50744,10816,3015,1003,2025-09-16 16:11:37,2025-09-17 01:29:12.893540,85652,in_progress,5041.31
85435,51207,14517,3018,1005,2025-10-09 13:19:22,2025-10-11 05:23:49.513162,50802,completed,4175.04
85436,50456,10944,3016,1006,2024-10-24 20:41:20,2024-10-26 10:48:11.148708,18545,completed,286.92
85437,,15023,3006,1003,2026-04-26 06:31:36,2026-04-26 16:39:34.555031,1613,completed,3500.21
85438,53623,13220,3005,1003,2026-03-16 17:20:55,2026-03-16 18:59:47.703135,74051,completed,3585.39
85439,52368,11688,3013,1003,2026-01-24 07:34:45,2026-01-25 21:47:37.179474,58072,cancelled,377.76
85440,53503,13893,3008,1004,2025-12-24 19:23:54,2025-12-24 23:48:56.235593,29892,open,661.93
85441,51390,13536,3005,1002,2026-02-06 03:56:45,2026-02-06 23:33:45.677822,9759,completed,2900.28
85442,53288,12082,3008,1004,2024-12-15 13:45:16,2024-12-17 12:29:41.439864,28439,completed,2989.6
85443,51557,15187,3021,1001,2026-05-22 17:02:59,2026-05-25 03:57:16.331580,76791,in_progress,228.28
85444,51247,10926,3003,1004,2025-01-03 00:33:41,2025-01-04 19:24:56.231327,1783,cancelled,4498.91
85445,53421,12929,3014,1001,2026-05-14 10:11:33,2026-05-16 12:50:13.586324,40932,completed,3190.9
85446,51418,13831,3015,1002,2024-09-24 18:31:09,2024-09-26 01:53:54.440985,72334,completed,986.12
85447,50843,14890,3015,1004,2025-12-27 20:20:06,2025-12-28 12:10:34.161535,83982,cancelled,1563.62
85448,53141,11150,3017,1003,2025-10-31 07:01:15,2025-11-02 16:38:27.715604,95469,completed,4504.79
85449,53859,13864,3016,1003,2025-07-16 23:31:33,2025-07-19 23:27:33.850955,4011,cancelled,-3308.28
85450,,14535,3007,1006,2024-09-23 11:38:41,2024-09-24 20:03:57.476509,110515,completed,1603.39
85451,53827,10659,3021,1005,2024-07-19 05:25:00,2024-07-21 11:10:28.010904,2529,cancelled,6005.96
85452,52224,13803,3013,1006,2026-02-17 07:45:25,2026-02-18 02:43:53.879428,55839,open,4952.13
85453,51081,13701,3017,1002,2025-04-20 13:43:27,2025-04-23 05:49:22.684732,70379,completed,1735.68
85454,50880,11116,3004,1006,2026-06-24 00:08:03,2026-06-25 09:51:29.586029,93733,in_progress,3980.83
85455,53870,13877,3022,1001,2024-09-10 19:54:23,2024-09-12 00:19:31.187285,117201,in_progress,4014.43
85456,51511,14758,3013,1005,2026-06-29 01:53:05,2026-06-29 10:17:11.726366,3280,completed,7912.4
85457,50450,14533,3004,1006,2026-01-29 08:46:26,2026-02-01 08:38:21.908189,86280,cancelled,6063.25
85458,53889,10917,3016,1003,2026-01-15 14:41:01,2026-01-16 12:50:18.995387,73340,in_progress,1406.99
85459,50075,14325,3004,1001,2024-07-16 13:58:01,2024-07-17 15:25:33.197196,8480,open,9957.68
85460,51249,12542,3007,1004,2025-08-27 08:29:56,2025-08-29 11:35:44.455297,32293,open,5318.99
85461,50403,14435,3024,1004,2025-06-05 20:17:42,2025-06-08 19:08:28.486074,29758,completed,4102.98
85462,50373,12615,3025,1005,2025-11-05 01:40:22,2025-11-07 13:09:34.623271,46605,completed,4344.37
85463,50149,11146,3023,1006,2025-12-17 20:31:34,2025-12-20 08:48:30.543774,118491,completed,1361.78
85464,52274,15141,3015,1002,2024-07-23 00:37:49,2024-07-23 22:58:00.975962,2271,completed,232.67
85465,51353,14534,3010,1004,2024-12-13 02:12:53,2024-12-15 20:51:44.354259,32324,completed,9205.04
85466,51626,13200,3013,1006,2024-12-27 03:25:46,2024-12-29 00:01:01.286749,6180,in_progress,2438.9
85467,50578,12639,3008,1003,2024-09-30 07:34:44,2024-10-01 20:19:30.191322,76020,open,2760.69
85468,52681,14203,3015,1006,2025-12-26 14:59:47,2025-12-27 23:05:17.543936,28670,completed,378.76
85469,52915,12802,3011,1001,2025-03-20 21:57:24,2025-03-22 02:52:06.839688,93285,open,3154.86
85470,,14915,3021,1003,2025-07-08 01:56:24,2025-07-09 21:13:39.691181,87729,in_progress,7946.25
85471,,10355,3009,1003,2025-01-29 05:26:34,2025-01-31 14:52:40.917845,32212,open,4842.69
85472,53074,12470,3021,1001,2025-08-02 05:58:12,2025-08-04 22:05:45.561636,103312,completed,2237.44
85473,,12440,3009,1004,2026-04-15 17:38:36,2026-04-17 20:52:15.745624,85555,completed,8297.45
85474,51922,14747,3014,1003,2025-12-28 06:06:12,2025-12-29 18:27:47.484515,90346,completed,8949.69
85475,51588,10416,3008,1002,2026-04-08 18:01:01,2026-04-09 15:51:48.635046,62347,cancelled,5516.36
85476,50293,13022,3006,1005,2024-11-13 18:33:03,2024-11-15 17:33:42.486564,94719,cancelled,333.69
85477,50673,13025,3008,1001,2025-08-25 22:19:11,2025-08-28 13:27:11.392771,108730,completed,1694.73
85478,51950,11404,3009,1004,2026-06-04 21:58:17,2026-06-05 01:19:52.528905,48513,completed,9404.8
85479,51198,14418,3013,1002,2024-07-25 22:11:48,2024-07-28 06:50:55.168003,61632,in_progress,1088.86
85480,53442,13633,3006,1001,2024-10-10 18:37:15,2024-10-13 01:03:37.881051,29088,completed,5328.49
85481,51698,11820,3010,1004,2025-11-18 09:27:02,2025-11-19 05:20:53.402083,17066,in_progress,6231.87
85482,52393,13196,666666666,1004,2024-07-25 15:33:48,2024-07-27 21:15:40.848203,45313,completed,3777.23
85483,53742,10618,3014,1002,2025-12-20 08:05:54,2025-12-21 05:33:55.464100,2161,open,9194.74
85484,53585,11606,3014,1004,2025-03-13 23:33:48,2025-03-16 09:46:45.378381,97675,completed,839.02
