vehicle_id,vin,make,model,model_year,trim,color,mileage,condition,acquisition_date,list_price,cost,status,title_status,dealership_id
53152,1HM9564KGFCA435CZ,Nissan,Rogue,2024,Limited,Silver,28218,certified,2026-07-05,22671.43,-358.94,sold,clean,1004
53153,PNBY704N912E3H91U,Nissan,Frontier,2026,XLE,Green,17703,certified,2025-07-23,17070.45,16082.75,sold,rebuilt,1001
53154,2ZRV1UZE07D0BJ2K2,Ford,Edge,2021,Limited,Blue,23629,used,2025-05-24,50266.91,43855.25,sold,rebuilt,1003
53155,6RRXBW11UDW1DSZM4,Nissan,Frontier,2023,Base,Blue,67311,certified,2025-10-13,32340.2,29025.97,sold,clean,1004
53156,XUFP86WS28YHNB9RZ,Tayota,Tacoma,2016,Sport,Gray,8877,certified,2024-05-25,34796.71,28018.03,sold,Clean,1003
53157,Z7SW1ASH78ZD0U229,Nissan,Sentra,2016,Base,White,44345,new,2026-05-27,31210.6,26988.59,sold,clean,1001
53158,HBMSZDWRWRLF1ZYL6,Chevrolet,Equinox,2019,XLE,Silver,51592,new,2024-02-04,31619.13,23469.03,sold,rebuilt,1002
53159,L6W4CZRCVVPR81E8Y,Chevrolet,Equinox,2021,XLE,Black,52319,used,2026-04-05,40272.84,35491.14,sold,clean,1005
53160,ZY5K1F1JBVB74T6JS,Ford,Mustang,2018,Base,Blue,23583,certified,2023-07-30,32275.03,27836.55,sold,clean,1001
53161,49K8VH3FHE6XSENSB,Ford,Explorer,2018,Base,Green,82981,new,2024-06-07,36327.49,29120.02,sold,salvage,1004
53162,366N9V879DFXFSF65,toyota,Highlander,2021,LE,White,19535,used,2024-09-22,17808.95,13895.72,sold,rebuilt,1005
53163,VBPBLK73TH3YAWTRL,Honda,CR-V,2020,LE,Silver,29161,used,2024-03-23,50649.37,41554.26,sold,clean,1001
53164,2ZCH3HFPSW39Z1TYD,Hyundai,Elantra,2022,Base,Gray,52952,used,2025-05-22,17839.59,14772.96,sold,clean,1004
53165,LZHYDU7AYBFJF5SUG,Chevrolet,Equinox,2016,Base,Silver,28063,certified,2023-11-26,22610.48,18619.5,sold,clean,1004
53166,MWZ9PABK515EU103J,Jeep,Compass,2018,Sport,Silver,40360,new,2026-06-22,18302.23,13564.55,sold,clean,1005
53167,VJ1WCW89FJ61MXL5F,Honda,Accord,2017,Base,Gray,40174,certified,2024-11-18,40226.96,36088.2,sold,rebuilt,1006
53168,AWGEMASWDJL90MX41,Jeep,Grand Cherokee,2023,Limited,White,2966,certified,2025-04-22,35705.18,27669.57,sold,clean,1001
53169,77R0XDN4CWU0AU6VF,Chevrolet,Silverado,2023,Limited,Blue,73574,new,2025-09-19,22703.15,18880.18,sold,rebuilt,1006
53170,X783V35WJCXZCKMCH,Honda,CR-V,2024,Sport,Green,"21,613 mi",used,2024-12-16,9779.72,8149.44,pending,rebuilt,1001
53171,NK9UAPVCFG53YJV0F,Hyundai,Sonata,2022,Base,Green,38912,used,2024-02-25,54339.49,41896.17,sold,rebuilt,1005
53172,D7NUYKZS13KV9CXAS,Hyundai,Tucson,2021,Limited,Green,23467,new,2024-05-04,12985.51,10434.48,sold,rebuilt,1003
53173,ED21VYA9TECJE720F,Hyundai,Elantra,2024,Base,Green,"87,710 mi",new,2026-05-03,25731.0,22231.65,sold,salvage,1004
53174,ALAXU6VXV8151XB0N,Jeep,Cherokee,2025,Limited,Black,58857,new,2023-08-17,21351.15,19488.84,in_stock,salvage,1005
53175,TLVNER6E92B7WE16Z,Jeep,Cherokee,2018,LE,Green,86139,certified,2023-12-01,24910.36,18746.72,pending,rebuilt,1004
53176,ALC9ZU4V37ZFRZRWP,Hyundai,Tucson,2025,Sport,Black,75335,new,2025-04-20,31087.46,25504.42,sold,clean,1003
53177,FWZB72DH3S0PXWS7T,Toyota,Camry,2021,Limited,Gray,31007,certified,2025-02-12,48652.81,36129.69,in_stock,clean,1004
53178,Z0YM5KF9GDF8X2CJ0,Hyundai,Sonata,2018,XLE,Black,74365,new,2025-10-13,50362.19,40484.14,sold,salvage,1001
53179,B2TYVKZW40W31N9WW,TOYOTA,Tacoma,2022,Limited,Blue,"22,236 mi",used,2023-07-08,43777.48,34236.57,sold,rebuilt,1001
53180,J252J2BBJKBVDMJMW,Nissan,Altima,2017,Limited,Blue,21469,certified,2023-07-18,42258.34,35297.98,sold,clean,1006
53181,YD89R235SD5K051PD,Jeep,Compass,2025,Sport,Green,73190,new,2024-06-29,19914.01,18263.53,sold,clean,1003
53182,G66ZEMKDACRNKUBH6,Ford,Mustang,2024,XLE,Silver,"40,372 mi",used,2025-02-20,22924.78,21651.04,in_stock,clean,1002
53183,0GKEUCBD7NA3ZECKR,Jeep,Wrangler,2026,Sport,Gray,19807,certified,2024-11-30,38186.07,29343.78,in_stock,,1001
53184,FJKHDH90WK7648F3T,Toyota,Tacoma,2018,Base,Blue,73106,certified,2023-12-12,13899.3,11007.8,pending,clean,1005
53185,VWFDEJEHMY678KZAM,Honda,Pilot,2026,Sport,Black,4844,certified,2025-04-22,50728.21,38914.1,sold,Clean,1002
53186,0A56MZHLUDAF3BMG7,Chevrolet,Malibu,2018,Base,White,15087,certified,2025-10-11,23904.86,22249.07,pending,clean,1004
53187,VRXK0XG8M5BA9E2PT,BMW,3 Series,2023,Limited,Green,55817,used,2026-03-14,11962.53,10001.06,sold,rebuilt,1004
53188,7P1LMSUUSVU0EMU63,Chevrolet,Silverado,2025,Limited,Gray,61903,certified,2024-02-02,32658.35,27692.36,sold,clean,1001
53189,3ACDAA23YH77Z03ZR,Ford,Explorer,2017,Sport,Blue,21842,used,2025-01-30,16351.57,15455.76,sold,rebuilt,1006
53190,DSZPNWA7YFH0VXHLU,Toyota,Camry,2020,Sport,Red,"4,624 mi",new,2025-05-13,50168.89,-68.88,sold,rebuilt,1006
53191,DBL5N77LU0ZP5A4GC,BMW,5 Series,2021,Base,White,50765,new,2026-04-09,47219.72,38461.19,sold,salvage,1006
53192,DV3AFMJV85CAK8WFP,Chevrolet,Traverse,2021,Sport,Gray,5537,new,2024-07-03,38910.65,35876.34,pending,clean,1004
53193,Z74SDMRZSWJSJDA01,Chevrolet,Traverse,2023,Sport,Red,91096,certified,2024-01-12,12984.93,10170.4,sold,rebuilt,1006
53194,3ZNB2TNHDYA4Y1X2F,Ford,Edge,2020,Base,White,33130,certified,2024-10-09,23016.1,20385.42,sold,clean,1005
53195,A16P4F4H3VCRXRJ61,Honda,Accord,2019,Limited,Gray,76202,certified,2024-09-26,25493.85,23985.02,in_stock,clean,1001
53196,LVAGLG1GSSFVNPBX5,Chevrolet,Silverado,2024,Base,Black,84113,new,2026-05-10,53916.57,40836.95,sold,rebuilt,1005
53197,1RUJJTCS8K7YRTKV0,Jeep,Cherokee,2017,LE,Red,48420,used,2026-06-11,36786.6,33756.58,sold,salvage,1002
53198,099LDA2B68KKRPC89,ford,Edge,2022,LE,Gray,45584,certified,2026-05-01,45186.33,41224.4,sold,clean,1005
53199,ZWJX006MPKHTWBJDA,Honda,Odyssey,2023,Limited,Silver,32256,new,2025-11-28,17861.62,16578.07,sold,clean ,1002
53200,TWZBUK8VDWWCM0PW4,Hyundai,Elantra,2016,Sport,Green,87627,certified,2025-05-20,26442.51,19720.61,sold,clean,1001
53201,PNT2P0PA0CZ43UKYG,Nissan,Pathfinder,2020,Base,Black,16577,new,2024-06-15,49773.52,38040.65,sold,salvage,1004
53202,8EYWSDDW1HG9ZZ95K,Jeep,Grand Cherokee,2024,Limited,Black,71543,used,2024-09-07,17419.34,13790.2,sold,clean,1004
53203,2E9BH438FZY2FUE1T,BMW,X3,2021,Sport,Silver,"70,652 mi",used,2023-10-27,36822.0,27440.4,sold,salvage,1002
53204,83VSNA7HNFZ16MPY1,jeep,Compass,2017,Limited,Green,81267,used,2026-04-23,16046.77,13792.63,sold,SALVAGE,1002
53205,6C61R8SE6224Y0MD9,Jeep,Grand Cherokee,2024,LE,Green,53777,certified,2025-04-26,39516.57,30581.27,sold,clean,1002
53206,L3XNB0R2JPKFDSVBU,Chevrolet,Equinox,2020,Limited,Black,41040,new,2023-10-30,14778.3,11861.98,sold,salvage,1003
53207,12ASA50BWACVPED0J,BMW,X3,2022,Limited,Blue,20896,used,2024-06-03,41991.97,39814.69,sold,clean,1004
53208,EJYNV3VYA6EN1H0S4,Toyota,Highlander,2024,Sport,Blue,8347,new,2025-09-08,35371.44,31154.11,sold,rebuilt,1002
53209,KSGJZKYX19ZSWHTF5,BMW,5 Series,2018,LE,Black,75281,used,2024-03-17,12460.85,10736.01,sold,rebuilt,1002
53210,GAETSYDBLZ8YD2NHY,Jeep,Compass,2019,Sport,Black,76409,certified,2025-07-05,48326.49,43937.05,sold,clean,1002
53211,2ZXTB9HU14PSJG7CG,Toyota,Tacoma,2019,Base,Red,1846,new,2025-11-19,16795.96,15012.78,sold,salvage,1006
53212,84Z18HD7FGSRWZH8W,Ford,Mustang,2023,Limited,White,72267,certified,2025-05-29,12293.64,9422.54,sold,clean,1006
53213,3WSU9N4SKPEU0ZML3,Honda,Odyssey,2016,LE,Red,5096,new,2023-10-16,42839.69,36065.29,sold,salvage,1003
53214,21FV91RTPYXLU8RF9,BMW,X3,2024,Base,White,46212,new,2025-09-10,29815.34,23883.48,sold,clean,1005
53215,476SE964LZFE9G51S,Ford,Mustang,2016,XLE,Red,63693,new,2025-06-02,37437.96,30324.72,in_stock,clean,1003
53216,06WK70ZD8K7K2TZWU,Nissana,Sentra,2019,Sport,Gray,"28,448 mi",certified,2024-07-24,40230.05,35166.28,in_stock,rebuilt,1005
53217,S4UD37VVF837VA76A,Toyota,Corolla,2018,Limited,White,58634,used,2024-01-13,41202.79,37634.92,sold,salvage,1005
53218,MNEMUMCBNNY02PLLT,Hyundai,Santa Fe,2026,Base,Blue,56829,used,2026-03-10,28142.01,28825.83,in_stock,rebuilt,1002
53219,GSUD8JUTKU277ZBWC,Jeep,Grand Cherokee,2025,Limited,White,25973,used,2023-08-18,52178.25,39113.73,sold,rebuilt,1004
53220,JGNTMCR8UB2GMZTUS,Nissan,Sentra,2025,Base,Black,92212,used,2025-08-24,55217.4,42384.12,in_stock,rebuilt,1006
53221,6UT4C639E3E9U42W0,Jeep,Wrangler,2025,LE,Red,75143,new,2026-06-26,42168.71,34468.95,sold,clean,1001
53222,NDGSEXXZ3YPGFHWUP,Hyundai,Tucson,2019,XLE,Black,68136,used,2025-10-09,52902.5,42529.25,sold,salvage,1003
53223,KV1MYFA0JBANLYR39,Nissan,Rogue,2018,Limited,Black,94523,used,2026-04-30,52811.05,44950.8,sold,salvage,1006
53224,137UPZ81E5XYAWZHZ,Chevrolet,Tahoe,2017,LE,Blue,60416,certified,2024-06-28,38443.54,36220.5,sold,rebuilt,1005
53225,ZM76EEDYZEBHTXRRX,Ford,Mustang,2024,Limited,Black,"70,752 mi",certified,2026-01-07,50078.4,37749.94,sold,clean,1005
53226,HRHJ09HVBFKA52EH3,Nissan,Rogue,2023,Sport,Gray,25153,new,2025-04-06,48807.88,41859.62,sold,salvage,1004
53227,9GTYNMXYRSRKGH40W,Nissan,Frontier,2026,Sport,Black,50488,certified,2025-08-25,50062.74,39424.14,sold,clean,1006
53228,ZJAP0HJW5LBS9SG6C,Ford,Edge,2019,Sport,Black,44818,used,2024-01-26,23528.79,18772.41,sold,clean,1001
53229,GNC7SJEVU38DU81YJ,Ford,Escape,2019,XLE,Red,51430,new,2025-11-18,17971.09,13838.19,sold,rebuilt,1002
53230,1T0M022M4DAFP5YVP,Chevrolet,Traverse,2016,Base,Gray,83846,used,2025-05-13,29987.74,27459.81,sold,salvage,1002
53231,YX37XKMW460S1ZZFZ,Chevrolet,Traverse,2019,LE,Black,16488,certified,2026-02-10,26056.21,23565.27,sold,rebuilt,1005
53232,WDFGVD6X2NV5Y29PU,Toyota,Tacoma,2021,Limited,Gray,"88,137 mi",used,2025-11-25,49402.75,38247.34,sold,salvage,1002
53233,J1SPDGHBJ84Z78RTB,Nissan,Altima,2025,Sport,Black,"57,053 mi",used,2026-04-13,44880.81,42632.35,sold,rebuilt,1006
53234,VPH6HYFTBWSAP54TR,Toyota,Tacoma,2024,XLE,Red,58068,certified,2025-03-29,53637.17,-366.16,sold,clean,1006
53235,UT9MT1F8DNZ52Y5AK,Chevrolet,Tahoe,2016,Sport,Red,22900,used,2025-07-09,30256.42,25852.63,sold,Salvage,1004
53236,750ZDT292747P10NZ,Jeep,Cherokee,2024,Sport,Gray,"84,373 mi",certified,2026-04-16,13437.3,10859.02,pending,clean,1005
53237,PNJPE6KDWUARSP8W1,Nissan,Frontier,2024,LE,White,46548,new,2026-02-08,10883.0,8638.09,in_stock,rebuilt,1006
53238,VBX14H5JRN0S71DA3,Chevrolet,Silverado,2018,Sport,Silver,26903,used,2024-03-05,18207.66,17240.47,sold,rebuilt,1002
53239,2CA5723145Y7XAMYT,Toyota,Corolla,2025,Base,Silver,27759,new,2023-07-17,36399.07,28073.5,in_stock,clean,1004
53240,PVF4BUL2RVNC7LN6U,BMW,5 Series,2018,Sport,Green,89571,used,2026-06-16,9932.61,8062.3,pending,clean,1003
53241,MWXXFNEJ50FSUYUN0,Ford,Explorer,2019,Limited,Black,42013,certified,2025-03-16,35922.22,31832.65,sold,clean,1006
53242,G52RYZFTKUHX6608K,Jeep,Cherokee,2019,LE,Blue,49583,certified,2026-04-27,28144.63,25078.56,sold,clean,1002
53243,M5K7DLTRAGNWWHGCV,BMW,3 Series,2018,XLE,Green,"5,406 mi",used,2025-07-26,12613.65,10059.66,sold,clean,1004
53244,VJSD0NWTNZL8GJCHK,Toyota,Corolla,2021,Limited,Blue,65075,new,2023-07-13,58558.56,44527.15,pending,salvage,1005
53245,XDUC1YZG9DNR2RHSG,Honda,Accord,2022,XLE,Blue,92091,new,2025-12-27,20588.58,16172.58,sold,salvage,1001
53246,W64VYZD028TTHS2KY,Nissan,Frontier,2023,Sport,White,24568,new,2025-06-14,29592.06,24143.51,sold,salvage ,1002
53247,SSX35WF5ALAG5XPAP,BMW,X3,2025,XLE,Black,18706,certified,2024-09-14,13583.77,12234.69,sold,clean,1002
53248,D0PFZYHKLXL3WNYTK,Toyota,RAV4,2023,LE,Silver,13632,new,2025-11-29,9405.11,8873.05,sold,salvage,1003
53249,5LYG7L3UFX2MX65GJ,Hyundai,Sonata,2021,Base,Silver,19234,new,2024-12-20,52654.54,40166.56,sold,clean,1005
53250,YXNZVPH7HXRU7MV4P,Jeep,Grand Cherokee,2017,Limited,Green,86277,certified,2024-04-19,42928.41,36314.22,sold,clean,1003
53251,HAN8RTAALWYS7UDR7,honda,Odyssey,2016,Sport,Red,59224,new,2023-12-14,29604.56,-264.85,in_stock,clean ,1003
53252,00GB0PA9212DW53S2,Ford,Escape,2022,LE,Red,33464,new,2026-06-08,12500.17,9878.23,sold,rebuilt,1004
53253,DT4N7XRRPU409ZCVJ,Nissan,Frontier,2016,XLE,Black,86954,certified,2023-08-31,15057.89,12758.08,sold,clean,1004
53254,P8BR4C0TU3PY13RSY,Chevrolet,Tahoe,2022,Base,Gray,88084,certified,2023-10-27,47980.27,44146.73,sold,rebuilt,1006
53255,BKC0HVZ4VZ1F018C5,Jeep,Wrangler,2026,XLE,Blue,"30,630 mi",certified,2023-07-31,37037.18,29145.58,sold,rebuilt,1003
53256,BS57K2MNP0W8D3BBL,Toyota,Highlander,2016,XLE,Silver,43804,certified,2025-12-15,14208.51,12980.06,sold,clean,1002
53257,RTT6L473XS4YV67VC,Hyundai,Sonata,2022,Base,Green,51613,certified,2025-03-05,52714.76,40304.25,sold,clean,1004
53258,1Z6VLM8BGZ714Y23G,Jeep,Wrangler,2016,Limited,White,75432,new,2025-07-01,42064.16,37185.77,sold,salvage,1002
53259,5SX7GFBUWRHEFJTCX,Jeep,Wrangler,2023,Base,Black,27784,new,2024-03-08,20430.18,18213.54,sold,salvage,1005
53260,MCJ1WUNBCV57PJDX1,Jeep,Cherokee,2017,XLE,Silver,35979,certified,2025-12-30,45100.42,38440.91,sold,Rebuilt,1004
53261,3KEML6HSBHH3CE4DX,Jeep,Cherokee,2021,XLE,Silver,37316,used,2023-12-03,47360.0,39117.12,sold,salvage,1004
53262,UFMNE4YKUR6W4EBAT,JEEP,Compass,2020,Base,Red,54695,used,2024-08-19,47680.36,36039.3,in_stock,,1001
53263,X9VHWF0U3JSCTN5M4,Nissan,Sentra,2019,Base,Silver,7315,used,2024-03-30,15678.72,11788.12,in_stock,rebuilt,1001
53264,HU0WPBA2EJY4Z1YH4,Jeep,Wrangler,2021,Base,Blue,28522,certified,2025-10-16,42456.35,37671.67,in_stock,rebuilt,1001
53265,S4534GNEK0B93VRMA,Nissana,Sentra,2024,XLE,White,13467,used,2025-04-17,31502.19,28904.38,pending,rebuilt,1006
53266,FV846XVXNF38J99E9,Hyundai,Santa Fe,2018,Limited,Blue,60441,used,2024-07-12,19968.85,17238.08,sold,clean,1004
53267,370MFMVFAEBAMBJ2Z,NISSAN,Rogue,2019,Base,Green,"35,300 mi",certified,2025-04-04,25639.22,23518.6,sold,clean,1004
53268,YN6EJABKA57KYR04Y,Toyota,Highlander,2016,Limited,Green,1846,used,2024-10-07,31085.57,23445.83,sold,rebuilt,1001
53269,PMPCDTCBNJMA3JN8J,Toyota,Corolla,2020,Base,Red,41947,new,2024-04-11,33880.11,27961.34,sold,salvage,1004
53270,NFAJKULYRL69X6VGA,Toyota,Highlander,2025,Sport,Black,32600,certified,2026-03-28,22214.09,18769.89,pending,rebuilt,1006
53271,0YUPJYHVLK5U6U0J4,Nissan,Pathfinder,2017,XLE,Gray,19051,new,2024-06-16,12901.62,12089.27,sold,rebuilt,1003
53272,2ZCH3PE9CZZ2U6H9Y,Hyundai,Tucson,2023,LE,Silver,"90,534 mi",used,2025-09-29,37384.44,31045.86,pending,rebuilt,1003
53273,BMYA24TV65YEUAVXN,Toyota,RAV4,2017,Sport,Blue,74549,new,2025-06-20,41788.33,39003.88,in_stock,rebuilt,1006
53274,3E8W0WNUL62TE1DZD,Ford,Mustang,2024,LE,Red,8889,certified,2023-10-15,21181.35,16565.13,sold,clean ,1002
53275,7ZRDVRANLZ7MFX53R,Ford,Mustang,2026,Limited,Silver,83210,certified,2025-05-31,40729.12,37674.21,sold,rebuilt,1006
53276,WDZYVRA3WVY0A77RG,Chevrolet,Silverado,2025,LE,White,60501,new,2025-03-12,34191.05,25640.94,in_stock,clean,1004
53277,8C8B4G8MTL3E4GZX8,Jeepa,Cherokee,2018,Limited,Green,"69,299 mi",new,2024-08-18,16743.26,12940.61,sold,rebuilt,1006
53278,9LU2VFNGXHPLG635N,Honda,Civic,2020,LE,Black,60257,certified,2025-06-18,35148.9,30891.17,pending,clean,1004
53279,4L1XSLA79DYJ99CVH,Jeep,Cherokee,2017,LE,White,78911,certified,2024-02-14,17059.98,12710.99,sold,clean,1004
53280,BNNE75BZJBL945L0X,Ford,Explorer,2020,XLE,White,61697,certified,2024-12-20,18670.45,16146.1,sold,clean,1005
53281,NWGNTEDF5HUKSR7ZL,Jeep,Wrangler,2022,XLE,Green,35702,certified,2023-09-05,19002.76,14288.85,sold,rebuilt,1004
53282,FEBGS2HSJSEBLVCKA,Toyota,Tacoma,2023,LE,Green,55189,used,2024-04-05,30019.26,25038.55,sold,salvage,1005
53283,XCYM8NG50F4B823T3,Toyota,Highlander,2025,Sport,Black,26910,used,2024-04-13,12429.02,11224.95,sold,rebuilt ,1003
53284,62VP741HCSV2SU34F,Chevrolet,Traverse,2019,XLE,Red,58969,new,2025-06-04,52810.32,42235.46,sold,salvage,1001
53285,3E18F533T6GX7ETRH,Chevrolet,Tahoe,2018,Limited,Green,11194,new,2024-02-01,41719.33,37392.43,in_stock,clean,1003
53286,0U7CK8369KRV63RAT,Honda,Accord,2017,LE,White,"9,901 mi",certified,2024-05-26,15968.09,12999.93,in_stock,clean,1002
53287,530M9904NDV1ML764,Jeepa,Compass,2024,XLE,Black,30770,used,2023-07-10,35931.57,32499.1,sold,rebuilt,1002
53288,ZXSB4R5CRL0341C4W,FORD,Mustang,2022,LE,Black,15382,new,2025-10-07,23161.55,21126.1,in_stock,rebuilt,1002
53289,XPC07N3FDAEBANE91,JEEP,Cherokee,2025,XLE,Silver,56360,new,2024-09-13,39972.27,33102.2,in_stock,clean,1005
53290,CSW1R90NT7V9VMUS4,JEEP,Compass,2020,LE,Black,89999,new,2023-10-02,21125.84,15682.85,sold,salvage,1001
53291,ZBP6H0LWKLDUBV5D4,Ford,Escape,2016,XLE,Red,87934,new,2024-11-13,12793.54,10869.48,sold,clean,1004
53292,D6JDD69DULJ7E3VA8,Chevrolet,Malibu,2021,Base,Gray,25568,certified,2024-01-12,44923.1,37516.4,sold,,1001
53293,9U4XSDX74TG8CEFSU,Toyota,RAV4,2026,Base,Red,56144,certified,2023-07-20,53268.52,42361.66,pending,clean,1002
53294,HPPNGVRD526YTEAJU,BMW,X5,2019,Limited,Black,36679,new,2025-10-25,50335.99,43211.91,sold,,1002
53295,0M3CAYTG85AVPANKX,Honda,Pilot,2018,LE,Blue,79417,used,2023-08-02,46039.17,35933.36,sold,clean,1006
53296,YJSRDCJPSB8YX1R0C,Jeep,Wrangler,2025,Limited,White,2346,certified,2025-10-11,10484.79,8179.84,sold,rebuilt,1003
53297,SMLMPP4REF098LV2M,Chevrolet,Traverse,2020,LE,Silver,8934,used,2025-07-10,22583.27,20760.82,sold,salvage,1001
53298,TWS7X5TV4K7MAGK0W,Hyundai,Sonata,2018,Base,Gray,93068,used,2024-03-10,23399.44,20787.16,sold,CLEAN,1005
53299,UW07UWVAG26MJRMS9,Ford,Explorer,2016,Base,Gray,24271,used,2024-04-21,41979.23,32041.36,sold,salvage,1002
53300,YESGGT23NUT0ZB9ZW,BMW,X3,2021,LE,White,74359,used,2026-06-02,17539.45,13645.28,sold,clean,1005
53301,BB6FXLEB2JFF17USE,Jeep,Grand Cherokee,2026,Limited,White,16818,new,2024-11-25,41526.16,32782.98,in_stock,salvage ,1001
53302,MA1A348C8LLSLN6V9,Jeep,Grand Cherokee,2016,Base,Black,84555,new,2026-02-04,25201.71,19918.39,in_stock,rebuilt,1002
53303,E328RH3LHGWFL9FN1,Nissan,Frontier,2016,Base,Silver,68221,certified,2024-05-24,27739.93,21384.51,sold,rebuilt ,1003
53304,XKV472YUZSB8B5TWN,BMW,5 Series,2018,XLE,Black,37662,used,2024-11-11,25165.57,26030.61,sold,clean,1004
53305,YADRF829U265J6VTC,Honda,Pilot,2026,LE,Red,38673,certified,2024-12-01,51286.75,43630.26,sold,rebuilt,1002
53306,YCL4WNVLZRHDWFC2L,Jeep,Wrangler,2022,XLE,Green,43482,certified,2025-01-22,19586.9,16617.26,sold,clean,1003
53307,VZPGV1PPAD2ZHVW5F,BMW,X5,2024,Sport,Red,66738,new,2024-10-10,37782.43,35014.39,in_stock,rebuilt,1006
53308,6TY98EZ08Y76NFE1A,Nissana,Altima,2020,Base,Red,"22,593 mi",certified,2024-08-08,45449.75,34163.71,in_stock,clean,1004
53309,CDW5MCGVTRW5W1RGA,Jeep,Cherokee,2026,Limited,White,66293,used,2026-05-06,27575.04,25291.1,sold,salvage,1006
53310,YR0RPJ3F27AMHGSDH,Jeep,Grand Cherokee,2016,XLE,Black,58884,used,2025-02-24,34911.69,26701.82,sold,rebuilt,1002
53311,S46W4FBHC44CYC4HJ,Toyota,Corolla,2018,XLE,Silver,"76,369 mi",certified,2024-10-19,31967.18,24329.85,in_stock,rebuilt,1006
53312,WSYR79ZYG8L8VC7D3,Nissan,Sentra,2024,Sport,Silver,48765,new,2025-03-17,35765.62,29957.95,sold,clean,1001
53313,B2ZWZL3D7MVCGGVMY,toyota,Camry,2022,Base,Black,80457,certified,2025-03-06,16792.2,12468.73,sold,clean,1004
53314,WLF1SUBVK3PB6U55W,Chevrolet,Silverado,2022,XLE,Black,15437,new,2026-05-04,15574.16,14067.2,sold,clean,1004
53315,YRX82T2PZU0JS9Z7E,Hyundai,Tucson,2024,Sport,Red,76264,used,2024-08-27,51125.34,42027.45,in_stock,rebuilt,1002
53316,D5KDRZ7DV1RTUGPP7,Hyundai,Tucson,2020,Base,Green,84611,used,2024-12-16,37531.41,34355.81,sold,clean,1002
53317,VF7PEZ3GGJKSYKEJM,Toyota,Highlander,2016,XLE,Red,87222,new,2025-08-03,50313.7,38099.44,sold,salvage,1006
53318,VTEL8WNNMRU91G8VK,Hyundai,Elantra,2026,LE,Gray,38598,used,2023-09-20,15962.72,13075.9,sold,,1005
53319,1JH45U1S41ZJJ0YHN,Nissan,Sentra,2026,Base,White,7367,new,2023-08-19,34502.81,31400.95,in_stock,clean,1002
53320,NPX5D8G1KXB6NN52F,Ford,Escape,2019,Limited,Gray,65623,certified,2026-05-04,23928.27,18950.64,sold,clean,1003
53321,YML8HLXUMR72RT6X1,Hyundai,Santa Fe,2024,XLE,Red,12133,new,2026-03-31,41785.63,36768.7,sold,clean,1001
53322,B3XXMXK16DUVRCV1G,Jeep,Grand Cherokee,2022,XLE,Black,"55,227 mi",certified,2023-07-22,46372.88,41607.49,sold,clean,1006
53323,BK7H2PCULDNM7TUYY,BMW,5 Series,2024,Sport,Black,"25,955 mi",used,2025-01-27,12097.64,-261.93,sold,clean,1006
53324,RL0H2161K9BK20KN2,Honda,CR-V,2024,XLE,White,36037,new,2024-02-20,14804.79,11580.73,in_stock,salvage,1005
53325,BV1KZEDHJGYJLLAPT,Ford,Edge,2016,Sport,Black,"87,516 mi",used,2023-09-05,45266.35,41303.78,sold,rebuilt,1002
53326,W852TLTYC94RNP6BX,Jeep,Wrangler,2022,Sport,Red,56685,used,2025-01-20,26639.66,24611.28,sold,clean,1003
53327,YCG6U5B0LG3N3KF9H,Chevrolet,Tahoe,2016,LE,Green,51599,certified,2025-08-16,43266.49,39733.45,sold,clean,1002
53328,68J9BYLAW990LSS5T,BMW,X3,2025,Base,Gray,53136,new,2025-07-19,46851.55,40137.59,sold,rebuilt,1004
53329,60T43JNEBFWMG4GDK,Ford,Edge,2022,Sport,Black,47604,used,2024-03-15,41348.69,30643.59,sold,clean,1005
53330,VJMZAD1TSXKMR5EKA,Hyundai,Santa Fe,2022,XLE,Green,93263,new,2025-09-09,15043.45,11452.55,sold,clean,1002
53331,HMSCP3VHU2ZBSZKAA,Jeep,Compass,2019,LE,Silver,83999,certified,2024-10-16,30189.68,23177.71,sold,clean,1006
53332,AL2SJDTAX2P03JFS7,Nissan,Pathfinder,2025,XLE,Gray,71396,certified,2025-07-08,11484.31,9905.03,in_stock,rebuilt,1001
53333,LX3D8KMM3B42ZLHEB,Toyota,Camry,2020,Limited,Blue,21,certified,2026-06-11,49323.84,42276.41,sold,rebuilt,1004
53334,7TNY01N03RZE7D1CH,Ford,Edge,2022,XLE,White,60197,new,2025-08-09,41758.76,34108.87,sold,rebuilt,1006
53335,TA6T94DEHHUGZKU3F,Jeep,Wrangler,2023,Base,Red,48206,certified,2025-07-26,33694.25,31533.82,sold,clean,1002
53336,96UKRVNFD45T61DSK,Toyota,Camry,2022,LE,Blue,86895,certified,2024-05-21,46506.5,39445.45,sold,clean,1005
53337,89SV2XCE69HFAM24X,Hyundai,Elantra,2025,XLE,Red,44763,new,2025-04-21,55255.94,42974.9,sold,clean,1001
53338,UT1FH1YEJVJAEBK0W,Chevrolet,Traverse,2021,LE,Blue,40354,certified,2026-06-09,30795.66,25999.28,pending,rebuilt,1002
53339,EY37HKEKSJX2KC947,Honda,Civic,2026,Base,Green,28882,certified,2026-03-16,17453.6,13810.94,sold,rebuilt,1001
53340,L6NJNVHFNRJN88SJF,BMW,5 Series,2021,XLE,Red,1549,certified,2025-05-25,11763.94,8788.1,sold,rebuilt,1004
